County Name,Date,Deaths
Upton,04-26-2020,0.0
Uvalde,04-26-2020,0.0
Val Verde,04-26-2020,0.0
Van Zandt,04-26-2020,0.0
Victoria,04-26-2020,2.0
Walker,04-26-2020,13.0
Waller,04-26-2020,0.0
Ward,04-26-2020,0.0
Washington,04-26-2020,12.0
Webb,04-26-2020,15.0
Wharton,04-26-2020,0.0
Wheeler,04-26-2020,0.0
Wichita,04-26-2020,2.0
Wilbarger,04-26-2020,0.0
Willacy,04-26-2020,2.0
Williamson,04-26-2020,9.0
Wilson,04-26-2020,2.0
Winkler,04-26-2020,0.0
Wise,04-26-2020,1.0
Wood,04-26-2020,0.0
Yoakum,04-26-2020,0.0
Young,04-26-2020,0.0
Zapata,04-26-2020,0.0
Zavala,04-26-2020,0.0
Unknown,04-26-2020,1.0
Total,04-26-2020,875.0
Anderson,04-27-2020,1.0
Andrews,04-27-2020,0.0
Angelina,04-27-2020,2.0
Aransas,04-27-2020,0.0
Archer,04-27-2020,0.0
Armstrong,04-27-2020,0.0
Atascosa,04-27-2020,1.0
Austin,04-27-2020,1.0
Bailey,04-27-2020,0.0
Bandera,04-27-2020,0.0
Bastrop,04-27-2020,4.0
Baylor,04-27-2020,0.0
Bee,04-27-2020,0.0
Bell,04-27-2020,4.0
Bexar,04-27-2020,46.0
Blanco,04-27-2020,0.0
Borden,04-27-2020,0.0
Bosque,04-27-2020,0.0
Bowie,04-27-2020,10.0
Brazoria,04-27-2020,9.0
Brazos,04-27-2020,14.0
Brewster,04-27-2020,0.0
Briscoe,04-27-2020,0.0
Brooks,04-27-2020,0.0
Brown,04-27-2020,2.0
Burleson,04-27-2020,1.0
Burnet,04-27-2020,0.0
Caldwell,04-27-2020,0.0
Calhoun,04-27-2020,1.0
Callahan,04-27-2020,0.0
Cameron,04-27-2020,24.0
Camp,04-27-2020,0.0
Carson,04-27-2020,0.0
Cass,04-27-2020,0.0
Castro,04-27-2020,1.0
Chambers,04-27-2020,0.0
Cherokee,04-27-2020,1.0
Childress,04-27-2020,0.0
Clay,04-27-2020,0.0
Cochran,04-27-2020,0.0
Coke,04-27-2020,0.0
Coleman,04-27-2020,0.0
Collin,04-27-2020,18.0
Collingsworth,04-27-2020,0.0
Colorado,04-27-2020,0.0
Comal,04-27-2020,7.0
Comanche,04-27-2020,0.0
Concho,04-27-2020,0.0
Cooke,04-27-2020,0.0
Coryell,04-27-2020,2.0
Cottle,04-27-2020,0.0
Crane,04-27-2020,0.0
Crockett,04-27-2020,0.0
Crosby,04-27-2020,0.0
Culberson,04-27-2020,0.0
Dallam,04-27-2020,1.0
Dallas,04-27-2020,113.0
Dawson,04-27-2020,1.0
De Witt,04-27-2020,1.0
Deaf Smith,04-27-2020,0.0
Delta,04-27-2020,0.0
Denton,04-27-2020,20.0
Dickens,04-27-2020,1.0
Dimmit,04-27-2020,0.0
Donley,04-27-2020,0.0
Duval,04-27-2020,0.0
Eastland,04-27-2020,0.0
Ector,04-27-2020,5.0
Edwards,04-27-2020,0.0
El Paso,04-27-2020,22.0
Ellis,04-27-2020,8.0
Erath,04-27-2020,1.0
Falls,04-27-2020,0.0
Fannin,04-27-2020,0.0
Fayette,04-27-2020,3.0
Fisher,04-27-2020,0.0
Floyd,04-27-2020,1.0
Foard,04-27-2020,0.0
Fort Bend,04-27-2020,22.0
Franklin,04-27-2020,1.0
Freestone,04-27-2020,0.0
Frio,04-27-2020,0.0
Gaines,04-27-2020,0.0
Galveston,04-27-2020,23.0
Garza,04-27-2020,0.0
Gillespie,04-27-2020,0.0
Glasscock,04-27-2020,0.0
Goliad,04-27-2020,0.0
Gonzales,04-27-2020,1.0
Gray,04-27-2020,0.0
Grayson,04-27-2020,0.0
Gregg,04-27-2020,1.0
Grimes,04-27-2020,2.0
Guadalupe,04-27-2020,0.0
Hale,04-27-2020,4.0
Hall,04-27-2020,0.0
Hamilton,04-27-2020,0.0
Hansford,04-27-2020,0.0
Hardeman,04-27-2020,0.0
Hardin,04-27-2020,4.0
Harris,04-27-2020,176.0
Harrison,04-27-2020,8.0
Hartley,04-27-2020,0.0
Haskell,04-27-2020,0.0
Hays,04-27-2020,0.0
Hemphill,04-27-2020,0.0
Henderson,04-27-2020,1.0
Hidalgo,04-27-2020,3.0
Hill,04-27-2020,0.0
Hockley,04-27-2020,1.0
Hood,04-27-2020,3.0
Hopkins,04-27-2020,0.0
Houston,04-27-2020,0.0
Howard,04-27-2020,1.0
Hudspeth,04-27-2020,0.0
Hunt,04-27-2020,2.0
Hutchinson,04-27-2020,0.0
Irion,04-27-2020,0.0
Jack,04-27-2020,0.0
Jackson,04-27-2020,0.0
Jasper,04-27-2020,2.0
Jeff Davis,04-27-2020,0.0
Jefferson,04-27-2020,22.0
Jim Hogg,04-27-2020,0.0
Jim Wells,04-27-2020,0.0
Johnson,04-27-2020,8.0
Jones,04-27-2020,0.0
Karnes,04-27-2020,0.0
Kaufman,04-27-2020,1.0
Kendall,04-27-2020,0.0
Kenedy,04-27-2020,0.0
Kent,04-27-2020,0.0
Kerr,04-27-2020,1.0
Kimble,04-27-2020,0.0
King,04-27-2020,0.0
Kinney,04-27-2020,0.0
Kleberg,04-27-2020,1.0
Knox,04-27-2020,0.0
La Salle,04-27-2020,0.0
Lamar,04-27-2020,0.0
Lamb,04-27-2020,1.0
Lampasas,04-27-2020,0.0
Lavaca,04-27-2020,1.0
Lee,04-27-2020,0.0
Leon,04-27-2020,0.0
Liberty,04-27-2020,3.0
Limestone,04-27-2020,1.0
Lipscomb,04-27-2020,0.0
Live Oak,04-27-2020,0.0
Llano,04-27-2020,0.0
Loving,04-27-2020,0.0
Lubbock,04-27-2020,30.0
Lynn,04-27-2020,1.0
Madison,04-27-2020,0.0
Marion,04-27-2020,0.0
Martin,04-27-2020,2.0
Mason,04-27-2020,0.0
Matagorda,04-27-2020,3.0
Maverick,04-27-2020,1.0
Mcculloch,04-27-2020,0.0
Mclennan,04-27-2020,4.0
Mcmullen,04-27-2020,0.0
Medina,04-27-2020,3.0
Menard,04-27-2020,0.0
Midland,04-27-2020,3.0
Milam,04-27-2020,0.0
Mills,04-27-2020,0.0
Mitchell,04-27-2020,0.0
Montague,04-27-2020,0.0
Montgomery,04-27-2020,12.0
Moore,04-27-2020,3.0
Morris,04-27-2020,0.0
Motley,04-27-2020,0.0
Nacogdoches,04-27-2020,9.0
Navarro,04-27-2020,1.0
Newton,04-27-2020,0.0
Nolan,04-27-2020,0.0
Nueces,04-27-2020,1.0
Ochiltree,04-27-2020,1.0
Oldham,04-27-2020,1.0
Orange,04-27-2020,5.0
Palo Pinto,04-27-2020,2.0
Panola,04-27-2020,6.0
Parker,04-27-2020,0.0
Parmer,04-27-2020,0.0
Pecos,04-27-2020,0.0
Polk,04-27-2020,0.0
Potter,04-27-2020,5.0
Presidio,04-27-2020,0.0
Rains,04-27-2020,0.0
Randall,04-27-2020,2.0
Reagan,04-27-2020,0.0
Real,04-27-2020,0.0
Red River,04-27-2020,0.0
Reeves,04-27-2020,0.0
Refugio,04-27-2020,0.0
Roberts,04-27-2020,0.0
Robertson,04-27-2020,0.0
Rockwall,04-27-2020,1.0
Runnels,04-27-2020,0.0
Rusk,04-27-2020,1.0
Sabine,04-27-2020,0.0
San Augustine,04-27-2020,1.0
San Jacinto,04-27-2020,0.0
San Patricio,04-27-2020,0.0
San Saba,04-27-2020,0.0
Schleicher,04-27-2020,0.0
Scurry,04-27-2020,0.0
Shackelford,04-27-2020,0.0
Shelby,04-27-2020,6.0
Sherman,04-27-2020,0.0
Smith,04-27-2020,5.0
Somervell,04-27-2020,0.0
Starr,04-27-2020,0.0
Stephens,04-27-2020,0.0
Sterling,04-27-2020,0.0
Stonewall,04-27-2020,0.0
Sutton,04-27-2020,0.0
Swisher,04-27-2020,0.0
Tarrant,04-27-2020,62.0
Taylor,04-27-2020,3.0
Terrell,04-27-2020,0.0
Terry,04-27-2020,1.0
Throckmorton,04-27-2020,0.0
Titus,04-27-2020,0.0
Tom Green,04-27-2020,3.0
Travis,04-27-2020,42.0
Trinity,04-27-2020,0.0
Tyler,04-27-2020,0.0
Upshur,04-27-2020,0.0
Upton,04-27-2020,0.0
Uvalde,04-27-2020,0.0
Val Verde,04-27-2020,0.0
Van Zandt,04-27-2020,0.0
Victoria,04-27-2020,2.0
Walker,04-27-2020,14.0
Waller,04-27-2020,0.0
Ward,04-27-2020,0.0
Washington,04-27-2020,12.0
Webb,04-27-2020,15.0
Wharton,04-27-2020,0.0
Wheeler,04-27-2020,0.0
Wichita,04-27-2020,2.0
Wilbarger,04-27-2020,0.0
Willacy,04-27-2020,2.0
Williamson,04-27-2020,9.0
Wilson,04-27-2020,2.0
Winkler,04-27-2020,0.0
Wise,04-27-2020,1.0
Wood,04-27-2020,0.0
Yoakum,04-27-2020,0.0
Young,04-27-2020,0.0
Zapata,04-27-2020,0.0
Zavala,04-27-2020,0.0
Unknown,04-27-2020,1.0
Total,04-27-2020,900.0
Anderson,04-28-2020,1.0
Andrews,04-28-2020,0.0
Angelina,04-28-2020,2.0
Aransas,04-28-2020,0.0
Archer,04-28-2020,0.0
Armstrong,04-28-2020,0.0
Atascosa,04-28-2020,2.0
Austin,04-28-2020,1.0
Bailey,04-28-2020,0.0
Bandera,04-28-2020,0.0
Bastrop,04-28-2020,5.0
Baylor,04-28-2020,0.0
Bee,04-28-2020,0.0
Bell,04-28-2020,4.0
Bexar,04-28-2020,46.0
Blanco,04-28-2020,0.0
Borden,04-28-2020,0.0
Bosque,04-28-2020,0.0
Bowie,04-28-2020,10.0
Brazoria,04-28-2020,9.0
Brazos,04-28-2020,14.0
Brewster,04-28-2020,0.0
Briscoe,04-28-2020,0.0
Brooks,04-28-2020,0.0
Brown,04-28-2020,3.0
Burleson,04-28-2020,1.0
Burnet,04-28-2020,0.0
Caldwell,04-28-2020,0.0
Calhoun,04-28-2020,1.0
Callahan,04-28-2020,0.0
Cameron,04-28-2020,24.0
Camp,04-28-2020,0.0
Carson,04-28-2020,0.0
Cass,04-28-2020,0.0
Castro,04-28-2020,1.0
Chambers,04-28-2020,0.0
Cherokee,04-28-2020,1.0
Childress,04-28-2020,0.0
Clay,04-28-2020,0.0
Cochran,04-28-2020,0.0
Coke,04-28-2020,0.0
Coleman,04-28-2020,0.0
Collin,04-28-2020,21.0
Collingsworth,04-28-2020,0.0
Colorado,04-28-2020,0.0
Comal,04-28-2020,7.0
Comanche,04-28-2020,1.0
Concho,04-28-2020,0.0
Cooke,04-28-2020,0.0
Coryell,04-28-2020,2.0
Cottle,04-28-2020,0.0
Crane,04-28-2020,0.0
Crockett,04-28-2020,0.0
Crosby,04-28-2020,0.0
Culberson,04-28-2020,0.0
Dallam,04-28-2020,1.0
Dallas,04-28-2020,118.0
Dawson,04-28-2020,1.0
De Witt,04-28-2020,1.0
Deaf Smith,04-28-2020,0.0
Delta,04-28-2020,0.0
Denton,04-28-2020,20.0
Dickens,04-28-2020,1.0
Dimmit,04-28-2020,0.0
Donley,04-28-2020,0.0
Duval,04-28-2020,0.0
Eastland,04-28-2020,0.0
Ector,04-28-2020,5.0
Edwards,04-28-2020,0.0
El Paso,04-28-2020,24.0
Ellis,04-28-2020,8.0
Erath,04-28-2020,1.0
Falls,04-28-2020,0.0
Fannin,04-28-2020,0.0
Fayette,04-28-2020,3.0
Fisher,04-28-2020,0.0
Floyd,04-28-2020,1.0
Foard,04-28-2020,0.0
Fort Bend,04-28-2020,22.0
Franklin,04-28-2020,1.0
Freestone,04-28-2020,0.0
Frio,04-28-2020,0.0
Gaines,04-28-2020,0.0
Galveston,04-28-2020,23.0
Garza,04-28-2020,0.0
Gillespie,04-28-2020,0.0
Glasscock,04-28-2020,0.0
Goliad,04-28-2020,0.0
Gonzales,04-28-2020,1.0
Gray,04-28-2020,0.0
Grayson,04-28-2020,0.0
Gregg,04-28-2020,1.0
Grimes,04-28-2020,2.0
Guadalupe,04-28-2020,0.0
Hale,04-28-2020,4.0
Hall,04-28-2020,0.0
Hamilton,04-28-2020,0.0
Hansford,04-28-2020,0.0
Hardeman,04-28-2020,0.0
Hardin,04-28-2020,4.0
Harris,04-28-2020,179.0
Harrison,04-28-2020,8.0
Hartley,04-28-2020,0.0
Haskell,04-28-2020,0.0
Hays,04-28-2020,0.0
Hemphill,04-28-2020,0.0
Henderson,04-28-2020,1.0
Hidalgo,04-28-2020,3.0
Hill,04-28-2020,0.0
Hockley,04-28-2020,1.0
Hood,04-28-2020,3.0
Hopkins,04-28-2020,0.0
Houston,04-28-2020,0.0
Howard,04-28-2020,1.0
Hudspeth,04-28-2020,0.0
Hunt,04-28-2020,2.0
Hutchinson,04-28-2020,0.0
Irion,04-28-2020,0.0
Jack,04-28-2020,0.0
Jackson,04-28-2020,0.0
Jasper,04-28-2020,2.0
Jeff Davis,04-28-2020,0.0
Jefferson,04-28-2020,22.0
Jim Hogg,04-28-2020,0.0
Jim Wells,04-28-2020,0.0
Johnson,04-28-2020,9.0
Jones,04-28-2020,0.0
Karnes,04-28-2020,0.0
Kaufman,04-28-2020,1.0
Kendall,04-28-2020,0.0
Kenedy,04-28-2020,0.0
Kent,04-28-2020,0.0
Kerr,04-28-2020,1.0
Kimble,04-28-2020,0.0
King,04-28-2020,0.0
Kinney,04-28-2020,0.0
Kleberg,04-28-2020,1.0
Knox,04-28-2020,0.0
La Salle,04-28-2020,0.0
Lamar,04-28-2020,0.0
Lamb,04-28-2020,1.0
Lampasas,04-28-2020,0.0
Lavaca,04-28-2020,1.0
Lee,04-28-2020,0.0
Leon,04-28-2020,0.0
Liberty,04-28-2020,4.0
Limestone,04-28-2020,1.0
Lipscomb,04-28-2020,0.0
Live Oak,04-28-2020,0.0
Llano,04-28-2020,0.0
Loving,04-28-2020,0.0
Lubbock,04-28-2020,31.0
Lynn,04-28-2020,1.0
Madison,04-28-2020,0.0
Marion,04-28-2020,0.0
Martin,04-28-2020,2.0
Mason,04-28-2020,0.0
Matagorda,04-28-2020,4.0
Maverick,04-28-2020,1.0
Mcculloch,04-28-2020,0.0
Mclennan,04-28-2020,4.0
Mcmullen,04-28-2020,0.0
Medina,04-28-2020,3.0
Menard,04-28-2020,0.0
Midland,04-28-2020,4.0
Milam,04-28-2020,0.0
Mills,04-28-2020,0.0
Mitchell,04-28-2020,0.0
Montague,04-28-2020,0.0
Montgomery,04-28-2020,13.0
Moore,04-28-2020,3.0
Morris,04-28-2020,0.0
Motley,04-28-2020,0.0
Nacogdoches,04-28-2020,9.0
Navarro,04-28-2020,1.0
Newton,04-28-2020,0.0
Nolan,04-28-2020,0.0
Nueces,04-28-2020,1.0
Ochiltree,04-28-2020,1.0
Oldham,04-28-2020,1.0
Orange,04-28-2020,5.0
Palo Pinto,04-28-2020,2.0
Panola,04-28-2020,6.0
Parker,04-28-2020,0.0
Parmer,04-28-2020,0.0
Pecos,04-28-2020,0.0
Polk,04-28-2020,0.0
Potter,04-28-2020,5.0
Presidio,04-28-2020,0.0
Rains,04-28-2020,0.0
Randall,04-28-2020,2.0
Reagan,04-28-2020,0.0
Real,04-28-2020,0.0
Red River,04-28-2020,0.0
Reeves,04-28-2020,0.0
Refugio,04-28-2020,0.0
Roberts,04-28-2020,0.0
Robertson,04-28-2020,0.0
Rockwall,04-28-2020,1.0
Runnels,04-28-2020,0.0
Rusk,04-28-2020,1.0
Sabine,04-28-2020,0.0
San Augustine,04-28-2020,1.0
San Jacinto,04-28-2020,0.0
San Patricio,04-28-2020,0.0
San Saba,04-28-2020,0.0
Schleicher,04-28-2020,0.0
Scurry,04-28-2020,0.0
Shackelford,04-28-2020,0.0
Shelby,04-28-2020,6.0
Sherman,04-28-2020,0.0
Smith,04-28-2020,5.0
Somervell,04-28-2020,0.0
Starr,04-28-2020,0.0
Stephens,04-28-2020,0.0
Sterling,04-28-2020,0.0
Stonewall,04-28-2020,0.0
Sutton,04-28-2020,0.0
Swisher,04-28-2020,0.0
Tarrant,04-28-2020,65.0
Taylor,04-28-2020,4.0
Terrell,04-28-2020,0.0
Terry,04-28-2020,1.0
Throckmorton,04-28-2020,0.0
Titus,04-28-2020,0.0
Tom Green,04-28-2020,3.0
Travis,04-28-2020,43.0
Trinity,04-28-2020,0.0
Tyler,04-28-2020,0.0
Upshur,04-28-2020,0.0
Upton,04-28-2020,0.0
Uvalde,04-28-2020,0.0
Val Verde,04-28-2020,0.0
Van Zandt,04-28-2020,0.0
Victoria,04-28-2020,2.0
Walker,04-28-2020,15.0
Waller,04-28-2020,0.0
Ward,04-28-2020,0.0
Washington,04-28-2020,14.0
Webb,04-28-2020,16.0
Wharton,04-28-2020,0.0
Wheeler,04-28-2020,0.0
Wichita,04-28-2020,2.0
Wilbarger,04-28-2020,0.0
Willacy,04-28-2020,3.0
Williamson,04-28-2020,10.0
Wilson,04-28-2020,2.0
Winkler,04-28-2020,0.0
Wise,04-28-2020,1.0
Wood,04-28-2020,0.0
Yoakum,04-28-2020,0.0
Young,04-28-2020,0.0
Zapata,04-28-2020,0.0
Zavala,04-28-2020,0.0
Unknown,04-28-2020,1.0
Total,04-28-2020,934.0
Anderson,04-29-2020,1.0
Andrews,04-29-2020,0.0
Angelina,04-29-2020,2.0
Aransas,04-29-2020,0.0
Archer,04-29-2020,0.0
Armstrong,04-29-2020,0.0
Atascosa,04-29-2020,2.0
Austin,04-29-2020,1.0
Bailey,04-29-2020,0.0
Bandera,04-29-2020,0.0
Bastrop,04-29-2020,5.0
Baylor,04-29-2020,0.0
Bee,04-29-2020,0.0
Bell,04-29-2020,4.0
Bexar,04-29-2020,47.0
Blanco,04-29-2020,0.0
Borden,04-29-2020,0.0
Bosque,04-29-2020,0.0
Bowie,04-29-2020,11.0
Brazoria,04-29-2020,9.0
Brazos,04-29-2020,14.0
Brewster,04-29-2020,0.0
Briscoe,04-29-2020,0.0
Brooks,04-29-2020,0.0
Brown,04-29-2020,3.0
Burleson,04-29-2020,1.0
Burnet,04-29-2020,0.0
Caldwell,04-29-2020,0.0
Calhoun,04-29-2020,1.0
Callahan,04-29-2020,0.0
Cameron,04-29-2020,24.0
Camp,04-29-2020,0.0
Carson,04-29-2020,0.0
Cass,04-29-2020,0.0
Castro,04-29-2020,1.0
Chambers,04-29-2020,0.0
Cherokee,04-29-2020,1.0
Childress,04-29-2020,0.0
Clay,04-29-2020,0.0
Cochran,04-29-2020,0.0
Coke,04-29-2020,0.0
Coleman,04-29-2020,0.0
Collin,04-29-2020,21.0
Collingsworth,04-29-2020,0.0
Colorado,04-29-2020,0.0
Comal,04-29-2020,7.0
Comanche,04-29-2020,1.0
Concho,04-29-2020,0.0
Cooke,04-29-2020,0.0
Coryell,04-29-2020,2.0
Cottle,04-29-2020,0.0
Crane,04-29-2020,0.0
Crockett,04-29-2020,0.0
Crosby,04-29-2020,0.0
Culberson,04-29-2020,0.0
Dallam,04-29-2020,1.0
Dallas,04-29-2020,122.0
Dawson,04-29-2020,1.0
De Witt,04-29-2020,1.0
Deaf Smith,04-29-2020,0.0
Delta,04-29-2020,0.0
Denton,04-29-2020,20.0
Dickens,04-29-2020,1.0
Dimmit,04-29-2020,0.0
Donley,04-29-2020,0.0
Duval,04-29-2020,0.0
Eastland,04-29-2020,0.0
Ector,04-29-2020,5.0
Edwards,04-29-2020,0.0
El Paso,04-29-2020,24.0
Ellis,04-29-2020,8.0
Erath,04-29-2020,1.0
Falls,04-29-2020,0.0
Fannin,04-29-2020,0.0
Fayette,04-29-2020,3.0
Fisher,04-29-2020,0.0
Floyd,04-29-2020,1.0
Foard,04-29-2020,0.0
Fort Bend,04-29-2020,22.0
Franklin,04-29-2020,1.0
Freestone,04-29-2020,0.0
Frio,04-29-2020,0.0
Gaines,04-29-2020,0.0
Galveston,04-29-2020,26.0
Garza,04-29-2020,0.0
Gillespie,04-29-2020,0.0
Glasscock,04-29-2020,0.0
Goliad,04-29-2020,0.0
Gonzales,04-29-2020,1.0
Gray,04-29-2020,0.0
Grayson,04-29-2020,0.0
Gregg,04-29-2020,1.0
Grimes,04-29-2020,2.0
Guadalupe,04-29-2020,0.0
Hale,04-29-2020,4.0
Hall,04-29-2020,0.0
Hamilton,04-29-2020,0.0
Hansford,04-29-2020,0.0
Hardeman,04-29-2020,0.0
Hardin,04-29-2020,5.0
Harris,04-29-2020,184.0
Harrison,04-29-2020,8.0
Hartley,04-29-2020,0.0
Haskell,04-29-2020,0.0
Hays,04-29-2020,0.0
Hemphill,04-29-2020,0.0
Henderson,04-29-2020,1.0
Hidalgo,04-29-2020,3.0
Hill,04-29-2020,0.0
Hockley,04-29-2020,1.0
Hood,04-29-2020,3.0
Hopkins,04-29-2020,0.0
Houston,04-29-2020,0.0
Howard,04-29-2020,1.0
Hudspeth,04-29-2020,0.0
Hunt,04-29-2020,2.0
Hutchinson,04-29-2020,0.0
Irion,04-29-2020,0.0
Jack,04-29-2020,0.0
Jackson,04-29-2020,0.0
Jasper,04-29-2020,2.0
Jeff Davis,04-29-2020,0.0
Jefferson,04-29-2020,23.0
Jim Hogg,04-29-2020,0.0
Jim Wells,04-29-2020,0.0
Johnson,04-29-2020,10.0
Jones,04-29-2020,0.0
Karnes,04-29-2020,0.0
Kaufman,04-29-2020,1.0
Kendall,04-29-2020,0.0
Kenedy,04-29-2020,0.0
Kent,04-29-2020,0.0
Kerr,04-29-2020,1.0
Kimble,04-29-2020,0.0
King,04-29-2020,0.0
Kinney,04-29-2020,0.0
Kleberg,04-29-2020,1.0
Knox,04-29-2020,0.0
La Salle,04-29-2020,0.0
Lamar,04-29-2020,1.0
Lamb,04-29-2020,1.0
Lampasas,04-29-2020,0.0
Lavaca,04-29-2020,1.0
Lee,04-29-2020,0.0
Leon,04-29-2020,0.0
Liberty,04-29-2020,4.0
Limestone,04-29-2020,1.0
Lipscomb,04-29-2020,0.0
Live Oak,04-29-2020,0.0
Llano,04-29-2020,0.0
Loving,04-29-2020,0.0
Lubbock,04-29-2020,31.0
Lynn,04-29-2020,1.0
Madison,04-29-2020,0.0
Marion,04-29-2020,0.0
Martin,04-29-2020,2.0
Mason,04-29-2020,0.0
Matagorda,04-29-2020,4.0
Maverick,04-29-2020,1.0
Mcculloch,04-29-2020,0.0
Mclennan,04-29-2020,5.0
Mcmullen,04-29-2020,0.0
Medina,04-29-2020,3.0
Menard,04-29-2020,0.0
Midland,04-29-2020,4.0
Milam,04-29-2020,0.0
Mills,04-29-2020,0.0
Mitchell,04-29-2020,0.0
Montague,04-29-2020,0.0
Montgomery,04-29-2020,13.0
Moore,04-29-2020,4.0
Morris,04-29-2020,0.0
Motley,04-29-2020,0.0
Nacogdoches,04-29-2020,9.0
Navarro,04-29-2020,1.0
Newton,04-29-2020,0.0
Nolan,04-29-2020,0.0
Nueces,04-29-2020,1.0
Ochiltree,04-29-2020,1.0
Oldham,04-29-2020,1.0
Orange,04-29-2020,5.0
Palo Pinto,04-29-2020,2.0
Panola,04-29-2020,7.0
Parker,04-29-2020,0.0
Parmer,04-29-2020,0.0
Pecos,04-29-2020,0.0
Polk,04-29-2020,0.0
Potter,04-29-2020,5.0
Presidio,04-29-2020,0.0
Rains,04-29-2020,0.0
Randall,04-29-2020,2.0
Reagan,04-29-2020,0.0
Real,04-29-2020,0.0
Red River,04-29-2020,0.0
Reeves,04-29-2020,0.0
Refugio,04-29-2020,0.0
Roberts,04-29-2020,0.0
Robertson,04-29-2020,0.0
Rockwall,04-29-2020,2.0
Runnels,04-29-2020,0.0
Rusk,04-29-2020,1.0
Sabine,04-29-2020,0.0
San Augustine,04-29-2020,1.0
San Jacinto,04-29-2020,0.0
San Patricio,04-29-2020,0.0
San Saba,04-29-2020,0.0
Schleicher,04-29-2020,0.0
Scurry,04-29-2020,0.0
Shackelford,04-29-2020,0.0
Shelby,04-29-2020,6.0
Sherman,04-29-2020,0.0
Smith,04-29-2020,5.0
Somervell,04-29-2020,0.0
Starr,04-29-2020,0.0
Stephens,04-29-2020,0.0
Sterling,04-29-2020,0.0
Stonewall,04-29-2020,0.0
Sutton,04-29-2020,0.0
Swisher,04-29-2020,0.0
Tarrant,04-29-2020,65.0
Taylor,04-29-2020,5.0
Terrell,04-29-2020,0.0
Terry,04-29-2020,1.0
Throckmorton,04-29-2020,0.0
Titus,04-29-2020,0.0
Tom Green,04-29-2020,3.0
Travis,04-29-2020,43.0
Trinity,04-29-2020,0.0
Tyler,04-29-2020,0.0
Upshur,04-29-2020,0.0
Upton,04-29-2020,0.0
Uvalde,04-29-2020,0.0
Val Verde,04-29-2020,0.0
Van Zandt,04-29-2020,0.0
Victoria,04-29-2020,2.0
Walker,04-29-2020,15.0
Waller,04-29-2020,0.0
Ward,04-29-2020,0.0
Washington,04-29-2020,14.0
Webb,04-29-2020,16.0
Wharton,04-29-2020,0.0
Wheeler,04-29-2020,0.0
Wichita,04-29-2020,2.0
Wilbarger,04-29-2020,0.0
Willacy,04-29-2020,3.0
Williamson,04-29-2020,10.0
Wilson,04-29-2020,2.0
Winkler,04-29-2020,0.0
Wise,04-29-2020,1.0
Wood,04-29-2020,0.0
Yoakum,04-29-2020,0.0
Young,04-29-2020,0.0
Zapata,04-29-2020,0.0
Zavala,04-29-2020,0.0
Unknown,04-29-2020,1.0
Total,04-29-2020,957.0
Anderson,04-30-2020,1.0
Andrews,04-30-2020,0.0
Angelina,04-30-2020,2.0
Aransas,04-30-2020,0.0
Archer,04-30-2020,0.0
Armstrong,04-30-2020,0.0
Atascosa,04-30-2020,2.0
Austin,04-30-2020,1.0
Bailey,04-30-2020,0.0
Bandera,04-30-2020,0.0
Bastrop,04-30-2020,5.0
Baylor,04-30-2020,0.0
Bee,04-30-2020,0.0
Bell,04-30-2020,4.0
Bexar,04-30-2020,48.0
Blanco,04-30-2020,0.0
Borden,04-30-2020,0.0
Bosque,04-30-2020,0.0
Bowie,04-30-2020,11.0
Brazoria,04-30-2020,10.0
Brazos,04-30-2020,14.0
Brewster,04-30-2020,0.0
Briscoe,04-30-2020,0.0
Brooks,04-30-2020,0.0
Brown,04-30-2020,3.0
Burleson,04-30-2020,1.0
Burnet,04-30-2020,0.0
Caldwell,04-30-2020,0.0
Calhoun,04-30-2020,1.0
Callahan,04-30-2020,0.0
Cameron,04-30-2020,24.0
Camp,04-30-2020,0.0
Carson,04-30-2020,0.0
Cass,04-30-2020,0.0
Castro,04-30-2020,1.0
Chambers,04-30-2020,0.0
Cherokee,04-30-2020,1.0
Childress,04-30-2020,0.0
Clay,04-30-2020,0.0
Cochran,04-30-2020,0.0
Coke,04-30-2020,0.0
Coleman,04-30-2020,0.0
Collin,04-30-2020,22.0
Collingsworth,04-30-2020,0.0
Colorado,04-30-2020,0.0
Comal,04-30-2020,7.0
Comanche,04-30-2020,1.0
Concho,04-30-2020,0.0
Cooke,04-30-2020,0.0
Coryell,04-30-2020,2.0
Cottle,04-30-2020,0.0
Crane,04-30-2020,0.0
Crockett,04-30-2020,0.0
Crosby,04-30-2020,0.0
Culberson,04-30-2020,0.0
Dallam,04-30-2020,1.0
Dallas,04-30-2020,127.0
Dawson,04-30-2020,1.0
De Witt,04-30-2020,1.0
Deaf Smith,04-30-2020,0.0
Delta,04-30-2020,0.0
Denton,04-30-2020,21.0
Dickens,04-30-2020,1.0
Dimmit,04-30-2020,0.0
Donley,04-30-2020,0.0
Duval,04-30-2020,0.0
Eastland,04-30-2020,0.0
Ector,04-30-2020,5.0
Edwards,04-30-2020,0.0
El Paso,04-30-2020,25.0
Ellis,04-30-2020,8.0
Erath,04-30-2020,1.0
Falls,04-30-2020,0.0
Fannin,04-30-2020,0.0
Fayette,04-30-2020,3.0
Fisher,04-30-2020,0.0
Floyd,04-30-2020,1.0
Foard,04-30-2020,0.0
Fort Bend,04-30-2020,22.0
Franklin,04-30-2020,1.0
Freestone,04-30-2020,0.0
