County Name,Date,Cases
Rusk,05-22-2020,42.0
Sabine,05-22-2020,4.0
San Augustine,05-22-2020,29.0
San Jacinto,05-22-2020,14.0
San Patricio,05-22-2020,28.0
San Saba,05-22-2020,1.0
Schleicher,05-22-2020,0.0
Scurry,05-22-2020,2.0
Shackelford,05-22-2020,1.0
Shelby,05-22-2020,183.0
Sherman,05-22-2020,21.0
Smith,05-22-2020,198.0
Somervell,05-22-2020,0.0
Starr,05-22-2020,22.0
Stephens,05-22-2020,2.0
Sterling,05-22-2020,0.0
Stonewall,05-22-2020,0.0
Sutton,05-22-2020,0.0
Swisher,05-22-2020,15.0
Tarrant,05-22-2020,4803.0
Taylor,05-22-2020,228.0
Terrell,05-22-2020,0.0
Terry,05-22-2020,13.0
Throckmorton,05-22-2020,0.0
Titus,05-22-2020,221.0
Tom Green,05-22-2020,64.0
Travis,05-22-2020,2712.0
Trinity,05-22-2020,13.0
Tyler,05-22-2020,10.0
Upshur,05-22-2020,18.0
Upton,05-22-2020,0.0
Uvalde,05-22-2020,6.0
Val Verde,05-22-2020,13.0
Van Zandt,05-22-2020,26.0
Victoria,05-22-2020,157.0
Walker,05-22-2020,435.0
Waller,05-22-2020,45.0
Ward,05-22-2020,0.0
Washington,05-22-2020,189.0
Webb,05-22-2020,500.0
Wharton,05-22-2020,44.0
Wheeler,05-22-2020,15.0
Wichita,05-22-2020,82.0
Wilbarger,05-22-2020,6.0
Willacy,05-22-2020,14.0
Williamson,05-22-2020,520.0
Wilson,05-22-2020,38.0
Winkler,05-22-2020,3.0
Wise,05-22-2020,42.0
Wood,05-22-2020,22.0
Yoakum,05-22-2020,3.0
Young,05-22-2020,4.0
Zapata,05-22-2020,8.0
Zavala,05-22-2020,11.0
Total,05-22-2020,53449.0
Counties Reporting Cases,05-22-2020,226.0
Anderson,05-23-2020,66.0
Andrews,05-23-2020,23.0
Angelina,05-23-2020,175.0
Aransas,05-23-2020,5.0
Archer,05-23-2020,1.0
Armstrong,05-23-2020,2.0
Atascosa,05-23-2020,35.0
Austin,05-23-2020,21.0
Bailey,05-23-2020,10.0
Bandera,05-23-2020,6.0
Bastrop,05-23-2020,173.0
Baylor,05-23-2020,0.0
Bee,05-23-2020,8.0
Bell,05-23-2020,298.0
Bexar,05-23-2020,2392.0
Blanco,05-23-2020,8.0
Borden,05-23-2020,0.0
Bosque,05-23-2020,6.0
Bowie,05-23-2020,154.0
Brazoria,05-23-2020,825.0
Brazos,05-23-2020,383.0
Brewster,05-23-2020,1.0
Briscoe,05-23-2020,1.0
Brooks,05-23-2020,1.0
Brown,05-23-2020,56.0
Burleson,05-23-2020,22.0
Burnet,05-23-2020,29.0
Caldwell,05-23-2020,50.0
Calhoun,05-23-2020,37.0
Callahan,05-23-2020,8.0
Cameron,05-23-2020,686.0
Camp,05-23-2020,41.0
Carson,05-23-2020,6.0
Cass,05-23-2020,21.0
Castro,05-23-2020,32.0
Chambers,05-23-2020,58.0
Cherokee,05-23-2020,42.0
Childress,05-23-2020,2.0
Clay,05-23-2020,3.0
Cochran,05-23-2020,1.0
Coke,05-23-2020,1.0
Coleman,05-23-2020,2.0
Collin,05-23-2020,1132.0
Collingsworth,05-23-2020,4.0
Colorado,05-23-2020,19.0
Comal,05-23-2020,82.0
Comanche,05-23-2020,10.0
Concho,05-23-2020,1.0
Cooke,05-23-2020,13.0
Coryell,05-23-2020,226.0
Cottle,05-23-2020,4.0
Crane,05-23-2020,7.0
Crockett,05-23-2020,0.0
Crosby,05-23-2020,3.0
Culberson,05-23-2020,0.0
Dallam,05-23-2020,22.0
Dallas,05-23-2020,8477.0
Dawson,05-23-2020,39.0
Deaf Smith,05-23-2020,157.0
Delta,05-23-2020,1.0
Denton,05-23-2020,1205.0
DeWitt,05-23-2020,17.0
Dickens,05-23-2020,1.0
Dimmit,05-23-2020,1.0
Donley,05-23-2020,26.0
Duval,05-23-2020,5.0
Eastland,05-23-2020,5.0
Ector,05-23-2020,136.0
Edwards,05-23-2020,0.0
Ellis,05-23-2020,272.0
El Paso,05-23-2020,2265.0
Erath,05-23-2020,15.0
Falls,05-23-2020,6.0
Fannin,05-23-2020,34.0
Fayette,05-23-2020,32.0
Fisher,05-23-2020,2.0
Floyd,05-23-2020,5.0
Foard,05-23-2020,0.0
Fort Bend,05-23-2020,1661.0
Franklin,05-23-2020,11.0
Freestone,05-23-2020,10.0
Frio,05-23-2020,35.0
Gaines,05-23-2020,6.0
Galveston,05-23-2020,740.0
Garza,05-23-2020,5.0
Gillespie,05-23-2020,5.0
Glasscock,05-23-2020,1.0
Goliad,05-23-2020,7.0
Gonzales,05-23-2020,91.0
Gray,05-23-2020,95.0
Grayson,05-23-2020,287.0
Gregg,05-23-2020,185.0
Grimes,05-23-2020,99.0
Guadalupe,05-23-2020,122.0
Hale,05-23-2020,54.0
Hall,05-23-2020,1.0
Hamilton,05-23-2020,7.0
Hansford,05-23-2020,18.0
Hardeman,05-23-2020,1.0
Hardin,05-23-2020,136.0
Harris,05-23-2020,10526.0
Harrison,05-23-2020,223.0
Hartley,05-23-2020,11.0
Haskell,05-23-2020,2.0
Hays,05-23-2020,266.0
Hemphill,05-23-2020,1.0
Henderson,05-23-2020,55.0
Hidalgo,05-23-2020,482.0
Hill,05-23-2020,24.0
Hockley,05-23-2020,27.0
Hood,05-23-2020,23.0
Hopkins,05-23-2020,15.0
Houston,05-23-2020,40.0
Howard,05-23-2020,6.0
Hudspeth,05-23-2020,0.0
Hunt,05-23-2020,75.0
Hutchinson,05-23-2020,29.0
Irion,05-23-2020,0.0
Jack,05-23-2020,4.0
Jackson,05-23-2020,17.0
Jasper,05-23-2020,28.0
Jeff Davis,05-23-2020,0.0
Jefferson,05-23-2020,478.0
Jim Hogg,05-23-2020,4.0
Jim Wells,05-23-2020,9.0
Johnson,05-23-2020,148.0
Jones,05-23-2020,135.0
Karnes,05-23-2020,4.0
Kaufman,05-23-2020,182.0
Kendall,05-23-2020,24.0
Kenedy,05-23-2020,0.0
Kent,05-23-2020,0.0
Kerr,05-23-2020,13.0
Kimble,05-23-2020,1.0
King,05-23-2020,0.0
Kinney,05-23-2020,0.0
Kleberg,05-23-2020,15.0
Knox,05-23-2020,1.0
Lamar,05-23-2020,128.0
Lamb,05-23-2020,15.0
Lampasas,05-23-2020,8.0
La Salle,05-23-2020,4.0
Lavaca,05-23-2020,8.0
Lee,05-23-2020,8.0
Leon,05-23-2020,9.0
Liberty,05-23-2020,80.0
Limestone,05-23-2020,22.0
Lipscomb,05-23-2020,2.0
Live Oak,05-23-2020,9.0
Llano,05-23-2020,3.0
Loving,05-23-2020,0.0
Lubbock,05-23-2020,656.0
Lynn,05-23-2020,5.0
McCulloch,05-23-2020,3.0
McLennan,05-23-2020,107.0
McMullen,05-23-2020,0.0
Madison,05-23-2020,8.0
Marion,05-23-2020,15.0
Martin,05-23-2020,3.0
Mason,05-23-2020,31.0
Matagorda,05-23-2020,63.0
Maverick,05-23-2020,97.0
Medina,05-23-2020,66.0
Menard,05-23-2020,0.0
Midland,05-23-2020,124.0
Milam,05-23-2020,28.0
Mills,05-23-2020,1.0
Mitchell,05-23-2020,1.0
Montague,05-23-2020,9.0
Montgomery,05-23-2020,888.0
Moore,05-23-2020,511.0
Morris,05-23-2020,17.0
Motley,05-23-2020,1.0
Nacogdoches,05-23-2020,255.0
Navarro,05-23-2020,44.0
Newton,05-23-2020,4.0
Nolan,05-23-2020,2.0
Nueces,05-23-2020,260.0
Ochiltree,05-23-2020,42.0
Oldham,05-23-2020,3.0
Orange,05-23-2020,96.0
Palo Pinto,05-23-2020,10.0
Panola,05-23-2020,166.0
Parker,05-23-2020,67.0
Parmer,05-23-2020,51.0
Pecos,05-23-2020,27.0
Polk,05-23-2020,52.0
Potter,05-23-2020,2229.0
Presidio,05-23-2020,0.0
Rains,05-23-2020,3.0
Randall,05-23-2020,645.0
Reagan,05-23-2020,0.0
Real,05-23-2020,0.0
Red River,05-23-2020,46.0
Reeves,05-23-2020,5.0
Refugio,05-23-2020,3.0
Roberts,05-23-2020,2.0
Robertson,05-23-2020,7.0
Rockwall,05-23-2020,151.0
Runnels,05-23-2020,2.0
Rusk,05-23-2020,42.0
Sabine,05-23-2020,5.0
San Augustine,05-23-2020,29.0
San Jacinto,05-23-2020,14.0
San Patricio,05-23-2020,28.0
San Saba,05-23-2020,1.0
Schleicher,05-23-2020,0.0
Scurry,05-23-2020,2.0
Shackelford,05-23-2020,1.0
Shelby,05-23-2020,183.0
Sherman,05-23-2020,21.0
Smith,05-23-2020,198.0
Somervell,05-23-2020,0.0
Starr,05-23-2020,24.0
Stephens,05-23-2020,2.0
Sterling,05-23-2020,0.0
Stonewall,05-23-2020,0.0
Sutton,05-23-2020,0.0
Swisher,05-23-2020,17.0
Tarrant,05-23-2020,4899.0
Taylor,05-23-2020,228.0
Terrell,05-23-2020,0.0
Terry,05-23-2020,13.0
Throckmorton,05-23-2020,0.0
Titus,05-23-2020,245.0
Tom Green,05-23-2020,64.0
Travis,05-23-2020,2761.0
Trinity,05-23-2020,13.0
Tyler,05-23-2020,11.0
Upshur,05-23-2020,18.0
Upton,05-23-2020,0.0
Uvalde,05-23-2020,6.0
Val Verde,05-23-2020,13.0
Van Zandt,05-23-2020,26.0
Victoria,05-23-2020,157.0
Walker,05-23-2020,462.0
Waller,05-23-2020,47.0
Ward,05-23-2020,1.0
Washington,05-23-2020,193.0
Webb,05-23-2020,502.0
Wharton,05-23-2020,44.0
Wheeler,05-23-2020,15.0
Wichita,05-23-2020,82.0
Wilbarger,05-23-2020,6.0
Willacy,05-23-2020,14.0
Williamson,05-23-2020,528.0
Wilson,05-23-2020,38.0
Winkler,05-23-2020,3.0
Wise,05-23-2020,42.0
Wood,05-23-2020,23.0
Yoakum,05-23-2020,3.0
Young,05-23-2020,4.0
Zapata,05-23-2020,8.0
Zavala,05-23-2020,11.0
Total,05-23-2020,54509.0
Counties Reporting Cases,05-23-2020,227.0
Anderson,05-24-2020,66.0
Andrews,05-24-2020,24.0
Angelina,05-24-2020,175.0
Aransas,05-24-2020,5.0
Archer,05-24-2020,1.0
Armstrong,05-24-2020,2.0
Atascosa,05-24-2020,35.0
Austin,05-24-2020,22.0
Bailey,05-24-2020,10.0
Bandera,05-24-2020,6.0
Bastrop,05-24-2020,177.0
Baylor,05-24-2020,0.0
Bee,05-24-2020,9.0
Bell,05-24-2020,298.0
Bexar,05-24-2020,2418.0
Blanco,05-24-2020,8.0
Borden,05-24-2020,0.0
Bosque,05-24-2020,6.0
Bowie,05-24-2020,153.0
Brazoria,05-24-2020,835.0
Brazos,05-24-2020,436.0
Brewster,05-24-2020,1.0
Briscoe,05-24-2020,1.0
Brooks,05-24-2020,1.0
Brown,05-24-2020,56.0
Burleson,05-24-2020,22.0
Burnet,05-24-2020,29.0
Caldwell,05-24-2020,50.0
Calhoun,05-24-2020,37.0
Callahan,05-24-2020,8.0
Cameron,05-24-2020,698.0
Camp,05-24-2020,42.0
Carson,05-24-2020,6.0
Cass,05-24-2020,21.0
Castro,05-24-2020,32.0
Chambers,05-24-2020,59.0
Cherokee,05-24-2020,42.0
Childress,05-24-2020,2.0
Clay,05-24-2020,3.0
Cochran,05-24-2020,1.0
Coke,05-24-2020,1.0
Coleman,05-24-2020,2.0
Collin,05-24-2020,1136.0
Collingsworth,05-24-2020,4.0
Colorado,05-24-2020,19.0
Comal,05-24-2020,82.0
Comanche,05-24-2020,10.0
Concho,05-24-2020,1.0
Cooke,05-24-2020,13.0
Coryell,05-24-2020,226.0
Cottle,05-24-2020,4.0
Crane,05-24-2020,7.0
Crockett,05-24-2020,0.0
Crosby,05-24-2020,3.0
Culberson,05-24-2020,0.0
Dallam,05-24-2020,22.0
Dallas,05-24-2020,8649.0
Dawson,05-24-2020,39.0
Deaf Smith,05-24-2020,157.0
Delta,05-24-2020,1.0
Denton,05-24-2020,1212.0
DeWitt,05-24-2020,17.0
Dickens,05-24-2020,1.0
Dimmit,05-24-2020,1.0
Donley,05-24-2020,26.0
Duval,05-24-2020,5.0
Eastland,05-24-2020,5.0
Ector,05-24-2020,144.0
Edwards,05-24-2020,0.0
Ellis,05-24-2020,272.0
El Paso,05-24-2020,2340.0
Erath,05-24-2020,15.0
Falls,05-24-2020,6.0
Fannin,05-24-2020,34.0
Fayette,05-24-2020,32.0
Fisher,05-24-2020,2.0
Floyd,05-24-2020,5.0
Foard,05-24-2020,0.0
Fort Bend,05-24-2020,1676.0
Franklin,05-24-2020,12.0
Freestone,05-24-2020,10.0
Frio,05-24-2020,36.0
Gaines,05-24-2020,6.0
Galveston,05-24-2020,749.0
Garza,05-24-2020,5.0
Gillespie,05-24-2020,5.0
Glasscock,05-24-2020,1.0
Goliad,05-24-2020,7.0
Gonzales,05-24-2020,91.0
Gray,05-24-2020,96.0
Grayson,05-24-2020,296.0
Gregg,05-24-2020,185.0
Grimes,05-24-2020,99.0
Guadalupe,05-24-2020,122.0
Hale,05-24-2020,55.0
Hall,05-24-2020,2.0
Hamilton,05-24-2020,7.0
Hansford,05-24-2020,18.0
Hardeman,05-24-2020,1.0
Hardin,05-24-2020,136.0
Harris,05-24-2020,10770.0
Harrison,05-24-2020,225.0
Hartley,05-24-2020,11.0
Haskell,05-24-2020,2.0
Hays,05-24-2020,270.0
Hemphill,05-24-2020,1.0
Henderson,05-24-2020,55.0
Hidalgo,05-24-2020,482.0
Hill,05-24-2020,24.0
Hockley,05-24-2020,27.0
Hood,05-24-2020,23.0
Hopkins,05-24-2020,15.0
Houston,05-24-2020,40.0
Howard,05-24-2020,6.0
Hudspeth,05-24-2020,0.0
Hunt,05-24-2020,75.0
Hutchinson,05-24-2020,30.0
Irion,05-24-2020,0.0
Jack,05-24-2020,4.0
Jackson,05-24-2020,17.0
Jasper,05-24-2020,28.0
Jeff Davis,05-24-2020,0.0
Jefferson,05-24-2020,492.0
Jim Hogg,05-24-2020,4.0
Jim Wells,05-24-2020,9.0
Johnson,05-24-2020,148.0
Jones,05-24-2020,135.0
Karnes,05-24-2020,4.0
Kaufman,05-24-2020,182.0
Kendall,05-24-2020,24.0
Kenedy,05-24-2020,0.0
Kent,05-24-2020,0.0
Kerr,05-24-2020,16.0
Kimble,05-24-2020,1.0
King,05-24-2020,0.0
Kinney,05-24-2020,0.0
Kleberg,05-24-2020,15.0
Knox,05-24-2020,1.0
Lamar,05-24-2020,133.0
Lamb,05-24-2020,15.0
Lampasas,05-24-2020,8.0
La Salle,05-24-2020,4.0
Lavaca,05-24-2020,9.0
Lee,05-24-2020,9.0
Leon,05-24-2020,9.0
Liberty,05-24-2020,80.0
Limestone,05-24-2020,23.0
Lipscomb,05-24-2020,2.0
Live Oak,05-24-2020,9.0
Llano,05-24-2020,3.0
Loving,05-24-2020,0.0
Lubbock,05-24-2020,662.0
Lynn,05-24-2020,5.0
McCulloch,05-24-2020,3.0
McLennan,05-24-2020,107.0
McMullen,05-24-2020,0.0
Madison,05-24-2020,8.0
Marion,05-24-2020,15.0
Martin,05-24-2020,3.0
Mason,05-24-2020,31.0
Matagorda,05-24-2020,63.0
Maverick,05-24-2020,97.0
Medina,05-24-2020,67.0
Menard,05-24-2020,0.0
Midland,05-24-2020,124.0
Milam,05-24-2020,28.0
Mills,05-24-2020,1.0
Mitchell,05-24-2020,1.0
Montague,05-24-2020,9.0
Montgomery,05-24-2020,888.0
Moore,05-24-2020,512.0
Morris,05-24-2020,17.0
Motley,05-24-2020,1.0
Nacogdoches,05-24-2020,257.0
Navarro,05-24-2020,44.0
Newton,05-24-2020,4.0
Nolan,05-24-2020,2.0
Nueces,05-24-2020,262.0
Ochiltree,05-24-2020,43.0
Oldham,05-24-2020,3.0
Orange,05-24-2020,96.0
Palo Pinto,05-24-2020,10.0
Panola,05-24-2020,171.0
Parker,05-24-2020,67.0
Parmer,05-24-2020,53.0
Pecos,05-24-2020,27.0
Polk,05-24-2020,52.0
Potter,05-24-2020,2238.0
Presidio,05-24-2020,0.0
Rains,05-24-2020,3.0
Randall,05-24-2020,648.0
Reagan,05-24-2020,0.0
Real,05-24-2020,0.0
Red River,05-24-2020,46.0
Reeves,05-24-2020,5.0
Refugio,05-24-2020,3.0
Roberts,05-24-2020,2.0
Robertson,05-24-2020,7.0
Rockwall,05-24-2020,151.0
Runnels,05-24-2020,2.0
Rusk,05-24-2020,43.0
Sabine,05-24-2020,5.0
San Augustine,05-24-2020,29.0
San Jacinto,05-24-2020,14.0
San Patricio,05-24-2020,28.0
San Saba,05-24-2020,1.0
Schleicher,05-24-2020,0.0
Scurry,05-24-2020,2.0
Shackelford,05-24-2020,1.0
Shelby,05-24-2020,183.0
Sherman,05-24-2020,21.0
Smith,05-24-2020,198.0
Somervell,05-24-2020,0.0
Starr,05-24-2020,24.0
Stephens,05-24-2020,2.0
Sterling,05-24-2020,0.0
Stonewall,05-24-2020,0.0
Sutton,05-24-2020,0.0
Swisher,05-24-2020,17.0
Tarrant,05-24-2020,4951.0
Taylor,05-24-2020,228.0
Terrell,05-24-2020,0.0
Terry,05-24-2020,13.0
Throckmorton,05-24-2020,0.0
Titus,05-24-2020,246.0
Tom Green,05-24-2020,64.0
Travis,05-24-2020,2788.0
Trinity,05-24-2020,13.0
Tyler,05-24-2020,11.0
Upshur,05-24-2020,18.0
Upton,05-24-2020,0.0
Uvalde,05-24-2020,6.0
Val Verde,05-24-2020,13.0
Van Zandt,05-24-2020,26.0
Victoria,05-24-2020,157.0
Walker,05-24-2020,474.0
Waller,05-24-2020,49.0
Ward,05-24-2020,1.0
Washington,05-24-2020,193.0
Webb,05-24-2020,511.0
Wharton,05-24-2020,45.0
Wheeler,05-24-2020,15.0
Wichita,05-24-2020,82.0
Wilbarger,05-24-2020,6.0
Willacy,05-24-2020,14.0
Williamson,05-24-2020,541.0
Wilson,05-24-2020,38.0
Winkler,05-24-2020,3.0
Wise,05-24-2020,42.0
Wood,05-24-2020,23.0
Yoakum,05-24-2020,3.0
Young,05-24-2020,4.0
Zapata,05-24-2020,8.0
Zavala,05-24-2020,11.0
Total,05-24-2020,55348.0
Counties Reporting Cases,05-24-2020,227.0
Anderson,05-25-2020,66.0
Andrews,05-25-2020,27.0
Angelina,05-25-2020,175.0
Aransas,05-25-2020,5.0
Archer,05-25-2020,1.0
Armstrong,05-25-2020,2.0
Atascosa,05-25-2020,35.0
Austin,05-25-2020,22.0
Bailey,05-25-2020,10.0
Bandera,05-25-2020,6.0
Bastrop,05-25-2020,182.0
Baylor,05-25-2020,0.0
Bee,05-25-2020,9.0
Bell,05-25-2020,298.0
Bexar,05-25-2020,2442.0
Blanco,05-25-2020,8.0
Borden,05-25-2020,0.0
Bosque,05-25-2020,6.0
Bowie,05-25-2020,153.0
Brazoria,05-25-2020,838.0
Brazos,05-25-2020,438.0
Brewster,05-25-2020,1.0
Briscoe,05-25-2020,1.0
Brooks,05-25-2020,1.0
Brown,05-25-2020,56.0
Burleson,05-25-2020,22.0
Burnet,05-25-2020,29.0
Caldwell,05-25-2020,50.0
Calhoun,05-25-2020,37.0
Callahan,05-25-2020,8.0
Cameron,05-25-2020,698.0
Camp,05-25-2020,44.0
Carson,05-25-2020,6.0
Cass,05-25-2020,21.0
Castro,05-25-2020,32.0
Chambers,05-25-2020,61.0
Cherokee,05-25-2020,42.0
Childress,05-25-2020,2.0
Clay,05-25-2020,3.0
Cochran,05-25-2020,1.0
Coke,05-25-2020,1.0
Coleman,05-25-2020,2.0
Collin,05-25-2020,1151.0
Collingsworth,05-25-2020,4.0
Colorado,05-25-2020,20.0
Comal,05-25-2020,82.0
Comanche,05-25-2020,10.0
Concho,05-25-2020,1.0
Cooke,05-25-2020,13.0
Coryell,05-25-2020,226.0
Cottle,05-25-2020,4.0
Crane,05-25-2020,22.0
Crockett,05-25-2020,0.0
Crosby,05-25-2020,3.0
Culberson,05-25-2020,0.0
Dallam,05-25-2020,22.0
Dallas,05-25-2020,8827.0
Dawson,05-25-2020,39.0
Deaf Smith,05-25-2020,157.0
Delta,05-25-2020,1.0
Denton,05-25-2020,1224.0
DeWitt,05-25-2020,17.0
Dickens,05-25-2020,1.0
Dimmit,05-25-2020,1.0
Donley,05-25-2020,26.0
Duval,05-25-2020,5.0
Eastland,05-25-2020,5.0
Ector,05-25-2020,146.0
Edwards,05-25-2020,0.0
Ellis,05-25-2020,272.0
El Paso,05-25-2020,2376.0
Erath,05-25-2020,15.0
Falls,05-25-2020,6.0
Fannin,05-25-2020,34.0
Fayette,05-25-2020,32.0
Fisher,05-25-2020,2.0
Floyd,05-25-2020,5.0
Foard,05-25-2020,0.0
Fort Bend,05-25-2020,1685.0
Franklin,05-25-2020,12.0
Freestone,05-25-2020,10.0
Frio,05-25-2020,36.0
Gaines,05-25-2020,6.0
Galveston,05-25-2020,752.0
Garza,05-25-2020,5.0
Gillespie,05-25-2020,5.0
Glasscock,05-25-2020,1.0
Goliad,05-25-2020,7.0
Gonzales,05-25-2020,91.0
Gray,05-25-2020,96.0
Grayson,05-25-2020,300.0
Gregg,05-25-2020,185.0
Grimes,05-25-2020,100.0
Guadalupe,05-25-2020,122.0
Hale,05-25-2020,55.0
Hall,05-25-2020,2.0
Hamilton,05-25-2020,7.0
Hansford,05-25-2020,18.0
Hardeman,05-25-2020,1.0
Hardin,05-25-2020,136.0
Harris,05-25-2020,10921.0
Harrison,05-25-2020,228.0
Hartley,05-25-2020,11.0
Haskell,05-25-2020,2.0
Hays,05-25-2020,270.0
Hemphill,05-25-2020,1.0
Henderson,05-25-2020,55.0
Hidalgo,05-25-2020,497.0
Hill,05-25-2020,24.0
Hockley,05-25-2020,27.0
Hood,05-25-2020,23.0
Hopkins,05-25-2020,17.0
Houston,05-25-2020,40.0
Howard,05-25-2020,6.0
Hudspeth,05-25-2020,0.0
Hunt,05-25-2020,75.0
Hutchinson,05-25-2020,30.0
Irion,05-25-2020,0.0
Jack,05-25-2020,4.0
Jackson,05-25-2020,17.0
Jasper,05-25-2020,28.0
Jeff Davis,05-25-2020,0.0
Jefferson,05-25-2020,498.0
Jim Hogg,05-25-2020,4.0
Jim Wells,05-25-2020,9.0
Johnson,05-25-2020,148.0
Jones,05-25-2020,135.0
Karnes,05-25-2020,4.0
Kaufman,05-25-2020,182.0
Kendall,05-25-2020,24.0
Kenedy,05-25-2020,0.0
Kent,05-25-2020,0.0
Kerr,05-25-2020,16.0
Kimble,05-25-2020,1.0
King,05-25-2020,0.0
Kinney,05-25-2020,0.0
Kleberg,05-25-2020,15.0
Knox,05-25-2020,1.0
Lamar,05-25-2020,134.0
Lamb,05-25-2020,15.0
Lampasas,05-25-2020,8.0
La Salle,05-25-2020,4.0
Lavaca,05-25-2020,9.0
Lee,05-25-2020,10.0
Leon,05-25-2020,9.0
Liberty,05-25-2020,80.0
Limestone,05-25-2020,23.0
Lipscomb,05-25-2020,2.0
Live Oak,05-25-2020,9.0
Llano,05-25-2020,3.0
Loving,05-25-2020,0.0
Lubbock,05-25-2020,664.0
Lynn,05-25-2020,5.0
McCulloch,05-25-2020,3.0
McLennan,05-25-2020,107.0
McMullen,05-25-2020,0.0
Madison,05-25-2020,8.0
Marion,05-25-2020,15.0
Martin,05-25-2020,3.0
Mason,05-25-2020,31.0
Matagorda,05-25-2020,63.0
Maverick,05-25-2020,97.0
Medina,05-25-2020,67.0
Menard,05-25-2020,0.0
Midland,05-25-2020,124.0
Milam,05-25-2020,28.0
Mills,05-25-2020,1.0
Mitchell,05-25-2020,1.0
Montague,05-25-2020,9.0
Montgomery,05-25-2020,888.0
Moore,05-25-2020,513.0
Morris,05-25-2020,17.0
Motley,05-25-2020,1.0
Nacogdoches,05-25-2020,257.0
Navarro,05-25-2020,44.0
Newton,05-25-2020,4.0
Nolan,05-25-2020,2.0
Nueces,05-25-2020,262.0
Ochiltree,05-25-2020,43.0
Oldham,05-25-2020,3.0
Orange,05-25-2020,96.0
Palo Pinto,05-25-2020,10.0
Panola,05-25-2020,172.0
Parker,05-25-2020,67.0
Parmer,05-25-2020,53.0
Pecos,05-25-2020,27.0
Polk,05-25-2020,52.0
Potter,05-25-2020,2238.0
Presidio,05-25-2020,1.0
Rains,05-25-2020,3.0
Randall,05-25-2020,648.0
Reagan,05-25-2020,0.0
Real,05-25-2020,0.0
Red River,05-25-2020,47.0
Reeves,05-25-2020,7.0
Refugio,05-25-2020,3.0
Roberts,05-25-2020,2.0
Robertson,05-25-2020,7.0
Rockwall,05-25-2020,151.0
Runnels,05-25-2020,2.0
Rusk,05-25-2020,43.0
Sabine,05-25-2020,5.0
San Augustine,05-25-2020,29.0
San Jacinto,05-25-2020,14.0
San Patricio,05-25-2020,28.0
San Saba,05-25-2020,1.0
Schleicher,05-25-2020,0.0
Scurry,05-25-2020,2.0
Shackelford,05-25-2020,1.0
Shelby,05-25-2020,183.0
Sherman,05-25-2020,21.0
Smith,05-25-2020,198.0
Somervell,05-25-2020,0.0
Starr,05-25-2020,24.0
Stephens,05-25-2020,2.0
Sterling,05-25-2020,0.0
Stonewall,05-25-2020,0.0
Sutton,05-25-2020,0.0
Swisher,05-25-2020,17.0
Tarrant,05-25-2020,4977.0
Taylor,05-25-2020,230.0
Terrell,05-25-2020,0.0
Terry,05-25-2020,13.0
Throckmorton,05-25-2020,0.0
Titus,05-25-2020,251.0
Tom Green,05-25-2020,64.0
Travis,05-25-2020,2847.0
Trinity,05-25-2020,13.0
Tyler,05-25-2020,11.0
Upshur,05-25-2020,18.0
Upton,05-25-2020,0.0
Uvalde,05-25-2020,6.0
Val Verde,05-25-2020,13.0
Van Zandt,05-25-2020,26.0
Victoria,05-25-2020,157.0
Walker,05-25-2020,475.0
Waller,05-25-2020,53.0
Ward,05-25-2020,1.0
Washington,05-25-2020,193.0
Webb,05-25-2020,516.0
Wharton,05-25-2020,50.0
Wheeler,05-25-2020,15.0
Wichita,05-25-2020,82.0
Wilbarger,05-25-2020,6.0
Willacy,05-25-2020,14.0
Williamson,05-25-2020,553.0
Wilson,05-25-2020,38.0
Winkler,05-25-2020,3.0
Wise,05-25-2020,42.0
Wood,05-25-2020,23.0
Yoakum,05-25-2020,3.0
Young,05-25-2020,4.0
Zapata,05-25-2020,8.0
Zavala,05-25-2020,11.0
Total,05-25-2020,55971.0
Counties Reporting Cases,05-25-2020,228.0
Anderson,05-26-2020,66.0
Andrews,05-26-2020,27.0
Angelina,05-26-2020,175.0
Aransas,05-26-2020,5.0
Archer,05-26-2020,1.0
Armstrong,05-26-2020,2.0
Atascosa,05-26-2020,35.0
Austin,05-26-2020,22.0
Bailey,05-26-2020,10.0
Bandera,05-26-2020,6.0
Bastrop,05-26-2020,184.0
Baylor,05-26-2020,0.0
Bee,05-26-2020,9.0
Bell,05-26-2020,298.0
Bexar,05-26-2020,2449.0
Blanco,05-26-2020,8.0
Borden,05-26-2020,0.0
Bosque,05-26-2020,6.0
Bowie,05-26-2020,147.0
Brazoria,05-26-2020,843.0
Brazos,05-26-2020,441.0
Brewster,05-26-2020,1.0
Briscoe,05-26-2020,1.0
Brooks,05-26-2020,1.0
Brown,05-26-2020,57.0
Burleson,05-26-2020,22.0
Burnet,05-26-2020,29.0
Caldwell,05-26-2020,51.0
Calhoun,05-26-2020,37.0
Callahan,05-26-2020,9.0
Cameron,05-26-2020,698.0
Camp,05-26-2020,51.0
Carson,05-26-2020,6.0
Cass,05-26-2020,23.0
Castro,05-26-2020,32.0
Chambers,05-26-2020,61.0
Cherokee,05-26-2020,42.0
Childress,05-26-2020,2.0
Clay,05-26-2020,3.0
Cochran,05-26-2020,1.0
Coke,05-26-2020,1.0
Coleman,05-26-2020,2.0
Collin,05-26-2020,1157.0
Collingsworth,05-26-2020,5.0
Colorado,05-26-2020,20.0
Comal,05-26-2020,82.0
Comanche,05-26-2020,9.0
Concho,05-26-2020,1.0
